id,contact_country,sub_category,acronym,name,main_category,cost_min,cost_max,cost_absolute,fte,code,status,accredited
953fd59538a64b1c9f2767fd80e97824,21,31,CSE,Civil Society Europe,3,,,,1.25,520775919740-63,,
952736068d5d4859a4e054121329e7d3,209,25,UNESA,ASOCIACIÓN ESPAÑOLA DE LA INDUSTRIA ELÉCTRICA,2,25000,49999,,7.5,849997016104-66,active,1
951d442a13784603a939bb0a7d50a0b1,176,31,KIGEiT,Krajowa Izba Gospodarcza Elektroniki i Telekomunikacji,3,10000,24999,,0.25,523790019497-67,active,
951b8f18c7884b20b5ba37a51004e3db,165,31,CESSDA,Consortium of European Social Science Data Archives,3,,,0,2.25,708755017740-13,active,
951b32af664a4a83bda564885c896d88,108,31,APRE,AGENZIA PER LA PROMOZIONE DELLA RICERCA EUROPEA,3,,,2511526,1.5,011479419288-08,active,
950fa4a6ce6248f1936ce6cebbe2346b,82,31,GKZ,Geokompetenzzentrum Freiberg eV,3,,,300000,0.75,606996218599-35,active,
950b3c83e7c449f898ba95c8066bd5e4,155,31,EuroPris,European Organisation of Prison and Correctional Services,3,,9999,,1,081830016245-42,active,
9507da4beb7f470a98de61621407818d,155,21,SR,Strukton Rail,2,25000,49999,,0.25,0804666277-93,active,
94fe2d16930f41df816274c148e83eb8,233,21,,InterContinental Hotels Group,2,,,100000,0.5,700552220021-46,active,
94fbaacea67446cc9530b8cc5892e442,108,25,FEDERACCIAI,Federazione Imprese Siderurgiche Italiane,2,100000,199999,,1,83425058760-88,active,4
94fa9dbaf8e44ab1bbd20264092f7391,202,11,IHPS,Inštitut za hmeljarstvo in pivovartsvo Slovenije,1,,9999,,0.25,367216615587-11,active,
94f72fb8701948d8823e9877bfcce8b5,21,25,EucoLight,EucoLight,2,,,,1,239813917190-50,,
94f3b5068bd44ef893bc58d83a452cc4,233,64,JNCC,Joint Nature Conservation Committee,6,10000,24999,,83,29897598486-41,active,
94ea57fd69ee460f9e4c6ed387668ba2,234,42,UCSF GHG,"Global Health Group, University of California, San Francisco",4,,,,4,126757916953-97,,
94e67367c27446e094ba77523f8187c6,209,25,INA,INTERNATIONAL NIGHTLIFE ASSOCIATION,2,,,2000,4.25,565852312165-15,active,
94e656e9478346c8b9c1da79d78b8cc7,75,26,UGICT-CGT,Union Générale Des Ingénieurs Cadres et Techniciens de la Confédération Générale du Travail,2,10000,24999,,2,533162116114-32,active,
94d81b3a6e364524accda1367d39ca3d,14,21,,Plansee Group,2,10000000,,,6000,171448418631-80,active,
94d3fd3c323740ce83d7f6a32000595d,177,41,UNINOVA,UNINOVA-Instituto de Desenvolvimento de Novas Tecnologias,4,,9999,,67.75,256799815101-78,active,
94cadf61fe034e0fb2b6b2195b968a17,214,21,LKAB,LUOSSAVAARA-KIIRUNAVAARA AB,2,300000,399999,,0.75,45269965773-87,active,
94c7ec3656d34bf8bc6de4d8cfb7e0a7,74,13,HB Ltd,High Brace Ltd,1,,9999,,0.25,05298767723-04,active,
94af425ee78f4bc3adc240313e960c06,59,31,DN,The Danish Society for Nature Conservation,3,,9999,,2.75,384365314480-89,active,
94aa5222382e4cfc8c574830ab174789,85,12,G.S.Kostakopoulos,G.S.Kostakopoulos & Associates,1,,9999,,0.75,622947218139-59,active,
94a3556eb6ef423199f0463a3d138394,21,25,,European Branded Clothing Alliance,2,,,150000,2,61866543669-46,active,
94a279ac22344b1c8b762208d335f979,75,21,,DOUX,2,,9999,,1,830179316835-01,active,
9499d90763b54ae7af76eb96e7bed13d,21,25,CER,Community of European Railway and Infrastructure Companies,2,1250000,1499999,,7.5,7574621118-27,active,17
9497a9e7005a480e80005a501d905a17,21,26,CRE,Cercle des Réseaux européens,2,,,136785,0.5,212885415901-57,active,
9490b8e993154e3ba3277e428c95c1bf,74,31,KSH ry /GDTF,Käymäläseura Huussi ry/Global Dry Toilet Association of Finland,3,,9999,,1.25,267487412343-55,active,
9479a2a1891349779b14f8ff606c8fe0,215,21,,CONCEPTIVITY,2,,9999,,0.25,639217811679-13,active,
9475c4e30ee84722ac29beeac183471e,21,25,DBF,Délégation des Barreaux de France,2,50000,99999,,0.5,0118191795-12,active,1
946ebd3fd06746b9956be05c8f5283e9,234,25,IFTA,Independent Film & Television Alliance,2,25000,49999,,0.75,359167112876-43,active,
946b1c5f89da4d2c9e79081f91e59f29,233,25,FDA,Film Distributors' Association,2,,9999,,0.75,777431218559-27,active,
94678b7eee7443c0ab7e903dae33e964,199,41,CAE,CAMBRIDGE ASSOCIATION OF ENTREPRENEURS,4,,9999,,10,744185214076-35,active,
9466816980ff4d098adc5ecfb8cfcbe3,233,11,,Cook Communications,1,,,,0.5,810696218250-07,,
946579681f894524a642d2d2848e9dc0,21,63,ZDK,ZealandDenmark EU Office,6,,9999,,7,44361639187-05,active,2
94592147ea5a4584ba7e0fa4c5ba80fc,21,26,EMSA,European Mobile Seed Association,2,,9999,,1,75964025885-59,active,
9453b45f04924604b208574fa9eef416,21,25,CETS,CETS - European Committee for Surface Treatment aisbl,2,,,15000,0.25,5774391386-55,active,
94532f9f8e5c4c47b02ed186ccf31e26,21,27,IFOAM EU Group,International Federation of Organic Agriculture Movements EU Regional Group,2,1250000,1499999,,15.25,67128251296-84,active,8
94504d38f15643ffa7d682c030cd776e,21,25,ESCA,European Small Volume Car Manufacturers Alliance,2,50000,99999,,1.25,26167587376-11,active,
9442338dad42414f8544e1a0e7099c4e,108,26,FEAPO,Federazione Europea Associazioni Professioni Olistiche,2,,,,9,937216117482-40,,
943f1380814045f1a52d1f3384dd3d8f,177,31,Quercus,Quercus - Associação Nacional de Conservação da Natureza,3,,9999,,0.5,737714210149-06,active,
94337a1c5b3a442da63449eb61dd91e2,177,31,RH +,RH +50 Associação Quadros Seniores,3,,9999,,19.75,750750814835-54,active,
942c6ba83fd54df9b4671e83a3d16f81,127,13,,ICV Finance S.A.,1,,,,0.25,381207619858-48,,
941dcc11433c4faabfdbbe1a8ec70cb1,99,26,MLE,Magyar Lapkiadók Egyesülete,2,,9999,,1.5,539686318991-91,active,
941d016938c4487eb82c98c6fcf1098f,82,41,HGF,Helmholtz-Gemeinschaft Deutscher Forschungszentren e.V.,4,,9999,,6,73792436593-97,active,6
94191898fafb458b847eec353367f3b4,209,21,SABADELL,"BANCO DE SABADELL, S.A.",2,,,0,0.25,624745614829-92,active,
940fd12a8f6d41cd992ba991f21a2f32,155,21,ASML,ASML Netherlands BV,2,,,,1.75,268981016303-87,,
9409c71910d543fd8306e035e900be1a,233,25,,Dairy UK,2,,,50000,1.5,776259317589-13,active,
93fffd31a57241659c9b79ece763e53c,108,31,,S.O.S. Telefono Azzurro Onlus,3,50000,99999,,2,667622916380-77,active,1
93fef634002246688c2e132fe48989c7,82,31,DigiGes,Digitale Gesellschaft e.V.,3,,9999,,0.25,281621317714-62,active,
93fe53c64c5247e8a26d0add6affd82f,233,31,AEF,Aviation Environment Federation,3,,9999,,0.5,684281411855-42,active,
93fcd1b45fb846c18bfc2ca12e48e259,233,21,,DS Smith Plc,2,,9999,,1.25,314594018405-77,active,
93e98dd6cbaf4393aa99e1c11d4b62bf,233,31,ResearchPool,ResearchPool Ltd,3,,,,1.5,909799316887-42,,
93e77f3c62bb4c9fa74f796d7320d50b,233,42,QMUL,Queen Mary University of London,4,10000000,,,3535,457868017641-61,active,
93e6c565df324448a79ca76a247fba93,233,31,,Iman Foundation,3,,9999,,0.25,795178413560-40,active,
93e4a02850e242c495dd681858868337,233,26,EBN,European Biosafety Network,2,100000,199999,,1,539635916353-39,active,
93e2c639da2b4ac795ae0ca2cca273ff,108,25,FederUnacoma,Federazione Nazionale Costruttori Macchine per l'Agricoltura,2,200000,299999,,5,001339619562-21,active,
93e0ca3b24be482fad9182bee8ebd121,21,42,AI,ANETA IGNATOWICZ,4,,,,0.75,49044199834-60,,
93c705e8b9cf40469677bed514d79d1f,108,27,EAERE,European Association of Environmental and Resource Economists,2,100000,199999,,0.25,99844686327-88,active,
93c139452330414297e26294b337c29d,75,31,,SOLIDARITE,3,,9999,,0.25,56816437338-69,active,
93c0250624374a26933e296c9b78e87e,155,21,,SNS Bank N.V.,2,,9999,,0.25,319038715687-82,active,
93ab171fd4784dfc8c9016721043e0d4,233,21,,CNH Industrial,2,300000,399999,,1.5,365066616991-22,active,2
93a26b8724774cac87c3849adc4240f4,233,25,BBPA,British Beer & Pub Association,2,200000,299999,,1,987323419025-40,active,
93a1c84e2637472699952f4caf9333da,14,31,ÖAMTC,"Österreichischer Automobil-, Motorrad- und Touring Club",3,,9999,,0.75,21689673146-84,active,1
93a04ac955fa447cb3fa6756e182ffad,209,31,SDE,SOLAR DECATHLON EUROPE,3,,9999,,0.25,280865315484-79,active,
9388737a415d47a4a6849548424a7f88,21,31,EUCASA,European Caucasus House,3,,,,4,682615017510-62,,
9385ea25f6c54149be4edc903f3c7bfa,82,41,ASEA,Assembly of Scientists and Experts of Afghanistan,4,,9999,,2.5,168024811535-96,active,
9374952b7efe4724b8d402c249e5a672,108,31,EHO,Europe HOpes,3,,9999,,3.5,976367712706-08,active,5
9368b4b7ad0a48928e512c02139c9812,233,31,EuroRAP,European Road Assessment Programme AISBL,3,,9999,,5.5,140030415115-75,active,2
9366ab1927f54458ab9546730efeeb10,215,21,Nestlé (SIX: NESN),Nestlé S.A.,2,200000,299999,,4.5,15366395387-57,active,5
936036a55fe745ac8f5873e4765d7de6,233,31,S.I.F.,Scottish Islands Federation,3,,,25000,0.5,831820317744-78,active,
935ae344837a461eb6de6493d3829153,34,31,Center for RIA,Center for RIA Foundation,3,,9999,,2,39352357614-15,active,
935356db2c104f02a942a9773e70a50f,21,31,,Platform for Better Oral Health in Europe,3,50000,99999,,0.75,672133316550-32,active,2
934fa5b256fb495cb1d9975bbaf6795e,21,25,EUCOLAIT,EUROPEAN ASSOCIATION OF DAIRY TRADE,2,100000,199999,,3,5159980776-55,active,2
934d56e4f6e046bebce5d941f6633cdb,21,25,BAPI/BVPI/ABIP,Belgian Association of Pension Institutions/Belgische Vereniging van Pensioeninstellingen/Association Belge des Institutions de Pension,2,,9999,,3,378802611655-48,active,3
933f572f6a664eff9f75098f454bcf98,75,31,CPSL,Le Collectif La Paix au Sri Lanka,3,,9999,,88.5,677469213888-31,active,1
933d6de945074bc7b99e6aa3f0928f9b,21,25,COGECA,European agri-cooperatives,2,1000000,1249999,,18,09586631237-74,active,8
932c54a78b814bccbea715b8505716df,57,25,,Amicorp,2,,9999,,0.25,113181611110-01,active,
932873c82bae4d5e84fc405c1b8ec0b6,65,42,WADE,World Association for Distance Education,4,,,,2,915072017919-70,,
932606a0680f4f0999dd1963cc41ed28,21,41,IERI,Institut Européen des Relations Internationales,4,10000,24999,,5,355619516629-41,active,4
9323fefc0f774435bdca7dd725bc342d,21,25,KBRV,Koninklijke Belgische Redersvereniging vzw,2,,9999,,1.5,90998543525-29,active,
931c64b29aaa4c6fb852c7ffd853d614,234,21,,WL Ross & Co. LLC,2,,9999,,1,115678219174-06,active,
9319406b6cde4752b277b0ad09610d1b,108,25,Aice,Associazione Italiana Commercio Estero,2,,9999,,0.25,78224826154-08,active,
9310198e07214d3889e50ad4ace8f801,177,11,,QUALITIVIDADE - CONSULTORIA LDA,1,,9999,,3,077602314788-84,active,
930ade49624d42a5b5ed1441f54d3800,209,31,Centre Ecogestor,Associació Centre Ecogestor XN 2000,3,,9999,,0.25,85893495333-85,active,
92ff5653547745c891a8ebd6c3d59179,177,31,APIPDF,Associação Portuguesa para a Igualdade Parental e Direito dos Filhos,3,,9999,,5,772036512452-93,active,
92f48fb7f7c34fccbe1ea0b1f704d0e2,21,63,NEP,Northamptonshire Enterprise Partnership,6,,9999,,2,75812507274-64,active,
92d3a636527742a784dbacccb67bebfe,21,11,ASG,Atlantic Strategy Group SPRL,1,,9999,,2,313164910967-73,active,
92d2fa976fa743049f18467c7b34668a,234,11,,APCO Worldwide,1,2500000,2749000,,7.5,81995781088-41,active,29
92cc55c159024c67ac92e1ce95ebe596,21,11,,BIONTINO EUROPE,1,50000,99999,,4,68700057230-72,active,4
92c708d8d76c409fa59685e3fa6e0fa7,21,25,NLA,Nordic Logistics Association,2,100000,199999,,3,59537599436-96,active,3
92c46e1494c5481aae1f0269549a59e8,82,25,IHA,Hotelverband Deutschland (IHA) e.V.,2,25000,49999,,3,69817563153-14,active,
92c261f38585465297a8266e9815c437,85,25,ECCE,European Council of Civil Engineers,2,,,,0.5,477439913758-17,,
92c04a0ddd244b95adb76ce9f2b7a66e,82,25,IWS,Internationaler Wirtschaftssenat e.V.,2,10000,24999,,5.5,116751817189-79,active,
92bf85069edb411fb58358d33a065097,233,26,,Nautilus International,2,,,12000,50,15174678548-65,active,
92bc935aecc2449c8807bfc7b2c0c881,21,31,FSEU,Fire Safe Europe,3,,,28000,1.25,182695516039-78,active,3
92b41de087d746c58e116b7057edf2ba,233,41,EDC,Ecodesign Centre,4,,9999,,1,911081411272-30,active,
92b2a71b318647038a1c9e02b624f89d,75,21,MAIF,Mutuelle d'Assurance des instituteurs de France,2,25000,49999,,0.5,62975755109-62,active,
92b0ccffbddc472e90502e65b94b3928,82,25,VSW,Vereinigung der Sächsischen Wirtschaft,2,,9999,,0.25,77405425115-90,active,
92adbc810b6948c3b25ce92fe27f17eb,82,31,SDK,Stiftung Deutscher Küstenschutz,3,,9999,,0.25,01251825535-85,active,
92a2d16cd1994e84a5335c51bba98855,233,31,BSHR,Bahrain SALAM for Human Rights,3,,9999,,0.5,368004115421-54,active,1
929e79bc1ab74fc1afe35df3bf7e50ba,234,31,FWE,Food & Water Europe,3,100000,199999,,2.75,42119616334-41,active,2
929b5aef536b476c99a0efc0ea94cbbb,21,42,CES,Centre for Social Economy (University of Liege),4,,,,0.25,193085416572-74,,
928da8ff899242148877527f5c8c8128,165,26,NFR,Norske Filmregissører (Directors Guild of Norway),2,,9999,,1,156849318993-71,active,
9283e63252b343a183d759779f4586d1,209,25,ASOAR-ARMEGA,Asociación de armadores de artes menores de Galicia,2,,9999,,50,23959373086-35,active,
927a4fe575de4859a547abd148c2ef80,21,31,TEAS,The European Azerbaijan Society - Brussels office,3,10000,24999,,3,163313114609-84,active,4
927026a750b84e528db623ab7f584468,21,21,SGIMB,Saint-Gobain Innovative Materials Belgium,2,,9999,,1,29198603564-71,active,
926fc8b2dd5f4c1a99d9501f789dfd27,120,31,LATO,Latvian Transatlantic Organisation,3,50000,99999,,2.5,317301418072-53,active,
9262523d55de46a889cc04264d36d38b,215,21,,Swiss Re Ltd.,2,,,230000,1.5,290136415264-17,active,1
925e18ed7bb945189d2983e81fb5009f,214,31,SOM,Svenska Oberoende Musikproducenter,3,,,400,1.25,574371412776-85,active,
925da51941684fcd8877ef1fb74c0dd9,209,11,,MAC Partners,1,,,,0.25,254807617499-93,,
925a765650fc4261af4b2bc0d464b0d1,233,26,BALPA,British Airline Pilots' Association,2,,,2500,2.5,309542113926-18,active,5
9252ec2636df43deb2f39d1f6186a38a,59,31,EDN,European Documentary Network,3,,,654943,5.5,918627716960-50,active,
9245488f3d1144bebca81b108be16895,21,31,NWFE,New Women for Europe,3,,9999,,1,96939897420-73,active,
9243732bda2b4213ab98c60b4444060b,21,31,OIDHACO,Oficina Internacional de Derechos Humanos - Acción Colombia,3,,9999,,2.5,981669410699-44,active,2
924203b886f7432da4ba36e41b3a3f8b,233,41,RIIA / Chatham House,The Royal Institute of International Affairs,4,,,,5.5,545449916695-59,,
923c3cc45a2a4c989f149dbe0f0764e8,30,31,Casa da Gothia,Augustíssima e Soberana Casa Real e Imperial dos Godos de Oriente,3,,9999,,5,981118515606-24,active,
923a5f5c356b4769af6f9dfce3c81982,74,21,,Valmet Corporation,2,300000,399999,,1.25,897535614669-66,active,1
921fda3997ab4f15b12a62bf68aaf071,21,31,IAF,International Association for Falconry and the Conservation of Birds of Prey,3,,9999,,5.25,94837329683-94,active,
921c5bec14034c0abebef45c2f50a050,85,41,EKBAA,National Center for Sustainable Development,4,,9999,,10,20793949954-44,active,
92189ad532454ebaa2c7c296208dc34b,214,26,,Företagarna Göteborg,2,10000,24999,,3,873621018474-68,active,
9217d0a30494407085b932c0d549e827,21,25,NIA,Nanotechnology Industries Association,2,100000,199999,,1.5,33561661927-40,active,
920b0c641db04e24b5f9965d54ce0b93,21,31,ELRA,European Land Registry Association,3,200000,299999,,27,970967012141-79,active,
9204c2b2f23346de8187449701f37235,155,21,APG,APG Groep N.V.,2,,,350000,1.75,18614026826-73,active,1
91f9cd6a68dc42818f494722570930c2,21,11,,Schuman Associates,1,500000,599999,,7.5,73952083693-15,active,7
91f2f9c8181340718b79b4fe565c1dad,209,42,DILEMA,Asociación Juvenil de Debate DILEMA,4,,,,12.5,879722813013-07,,
91f07c452b0e43118121c61e686f649b,75,11,,Lobbying et Stratégies,1,,,500,0.25,88266639050-65,active,
91e784c849f544b1963570cebb4c44df,177,65,ASAPOL,Associação Sindical Autónoma de Polícia -asapol,6,,,0,2.75,305104414982-11,active,
91e75a6f6f2c45b395294b29d71ca728,14,21,AKM,AKM,2,,9999,,1.25,384694919450-50,active,
91e6a8a0c2d24d7883c051607ed29ea8,234,25,AF&PA,American Forest & Paper Association,2,,9999,,1,574010117531-50,active,
91e5cc2d74164eb0aebf597159dbdb1a,176,21,PKN Orlen S.A.,Polski Koncern Naftowy Orlen S.A.,2,,,,2,105450620110-21,,
91e4176f2bbf46518d613096dcce10c5,233,31,,World Jungle,3,,,,13.25,466105719322-89,,
91cc6a5b771e41e8a5fd92dadfe60f71,21,31,EIP,European Institute of Peace,3,600000,699999,,11.25,272784617259-33,active,
91b29913669f4b5e922caf73023523a3,21,31,ENSP,European Network for Smoking and Tobacco Prevention,3,,9999,,0.5,17882036839-35,active,
91b003da6cf34a70861852e8164561c8,180,26,CNS Cartel ALFA,Confederatia Nationala Sindicala "CartelALFA",2,25000,49999,,30.75,310770717671-61,active,
91afd8f1119f402fa9e352ddd82b2775,85,21,SEI,Social Economy Institute,2,,,25000,1.25,864739319854-54,active,
91a619ace813404e9bede54588a4c248,21,25,ePURE,European Producers Union of Renewable Ethanol,2,,9999,,5,32591134448-30,active,5
91a1bf86550a4942863cc218cf78da5f,209,42,AEPUM,Asociación Estatal de Programas Universitarios para Personas Mayores,4,,9999,,2,910847214954-62,active,
919a6c8274a542b99d5393d0a65e6a3c,233,42,UNIVLEEDS,University of Leeds,4,,,5000,0.5,903884919452-05,active,
9192f843fc83470bbbbeb31ee158d83c,74,11,Blic,Blic Oy,1,,,0,0.25,687078815005-93,active,1
9187a155c2894e47a580d50524c9fef9,21,31,MCE,Missing Children Europe,3,,9999,,6.5,11823899666-63,active,
917973a37f1744f78020fc30a31e2fd8,176,21,PP,"Polish Post, Representation Office",2,50000,99999,,1,496128311007-08,active,1
916fb31f46e644e3898ed49efaf17240,215,31,IRF,International Road Federation,3,10000,24999,,1,94038094048-01,active,
9161df9e1de14695837f2754a1d38fc1,21,31,,Action for Teens,3,400000,499999,,1.75,31587436619-16,active,3
914ed0bccb63410a9cc1be5b31a5ccd6,176,25,HIPH,Hutnicza Izba Przemysłowo-Handlowa,2,,9999,,0.25,890804512955-21,active,
914dbc89068e476da0a455672afd9ef3,82,25,EIC,European International Contractors,2,200000,299999,,0.5,60857724758-68,active,
91422cb220344f8092ef43bc4c180364,21,25,APEP,Association des Producteurs Européens de Potasse,2,,9999,,0.25,416092911321-16,active,
913e90a2453e44d5bbdae0ced590aee3,82,31,LPP,League for Pastoral People and Endogenous Livestock Development,3,,9999,,1.25,835733411355-16,active,
913ceb7e6995439a8adb1f0dcc014e05,215,13,,ARICHE Conseils,1,25000,49999,,2.25,264296313577-72,active,1
9139d1ee11fc451e80b3ffad5c00c10c,180,31,ADEPT,Fundatia ADEPT Transilvania,3,,9999,,12,51089764825-91,active,1
912b7507a7f147d3bc08f7ef186b0595,82,26,DJV,Deutscher Journalisten-Verband e.V. -Gewerkschaft der Journalistinnen und Journalisten,2,,,10000,0.75,797520712793-16,active,
9127485ee8d844ebae9cedcaf2a1c438,126,21,NRD CS,NRD CS,2,500000,599999,,1.25,924708320138-36,active,
91266d0520b74a43bc51e38226c975a1,233,27,HTW,HolidayTravelWatch,2,,,6500,1,63992152960-12,active,
9120ff2d5bd54ab68163d0d0d65c75d4,21,31,FIA,International Federation of Actors,3,,9999,,1,24070646198-51,active,4
911d0c23836f4bb39c5f236ec68d70d9,129,21,CUL,Cultus,2,,9999,,5.25,653799612515-31,active,
911cf5f05b7d434fbd3b6e5660ad7ba9,82,25,WR,Wirtschaftsrat der CDU e.V.,2,100000,199999,,2.5,176334311014-43,active,1
911bf3a7226a4509b6ee59c9904b76c5,233,27,,Rhodium Capital Management LLP,2,,,100,8,046924514169-65,active,
91150474e51e4a098e923a7a53d402e2,233,25,EUWEP,"European Union Of Wholesale with Eggs, Egg Products and Poultry and Game",2,10000,24999,,0.25,36546161539-21,active,
9110ecd5a36f4e6999ea62a2074a7d84,14,21,,Kapsch,2,100000,199999,,1,71160189926-80,active,1
9105c9828031431a906a5e2bf4532dcd,215,21,NAPTIME,LEPASSIJO SARL,2,,,,20,476740319608-62,,
910386008c8744aab1bcec24bca3aa22,99,21,MOL Group,MOL Hungarian Oil and Gas Company,2,300000,399999,,6,08569166274-90,active,
90fff1bd122b44778133d380c018614d,21,63,,BrabantStad,6,,9999,,5,13435907091-01,active,
90fdf48b16f3479392491f3be2e671bc,155,31,,Vereniging Wikimedia Nederland,3,,9999,,0.25,318504813052-51,active,
90f78ed81248489491fb40b7e30cf5c2,82,11,,Schmid Mobility Solutions GmbH,1,,9999,,1.5,835954415408-30,active,
90f51d2895034af5ac416449ca420235,155,31,De Faunabescherming,Stichting De Faunabescherming,3,,,34000,2.5,110451617412-88,active,
90f07ba221004389a4a8f35a23d289b8,21,25,EDSO,EDSO for Smart Grids,2,50000,99999,,0.25,952322311484-70,active,4
90e326f732d145c8b9edf1f4a5551051,75,31,TDIE,Transports Développement Intermodalité Environnement - Voyageurs et Marchandises,3,500000,599999,,0.25,405284919699-91,active,
90cec5a44cd642dfa55f7f25655cd2d6,82,13,,Neumann Consulting,1,,,5000,1,673052316100-23,active,
90c83470f84141eda789f2dbdf8759c9,21,31,CEC,Comité Européen de Coordination,3,,,145404,2,333457117059-94,active,
90bceed51e954be3a8f711f3097721ab,14,27,,AIFM Federation Austria,2,,9999,,0.5,07879611199-77,active,
90bcafb44af449eab2412cfe088bd81a,99,42,ELTE,Eötvös Loránd University,4,,,,12.5,948827016897-72,,
90b8d28c5ea740669beb882e085276d8,233,25,BSNA,British Specialist Nutrition Association,2,,9999,,1,865069217779-49,active,
90a8267150b744d38c70d1a34c66c8ce,59,41,CEPOS,Center for Politiske Studier,4,,,5000,0.25,406272918428-90,active,
90a36a19cb4544069586fecf1154130d,21,31,EFSLI,European Forum of Sign Language Interpreters,3,,9999,,4,48768025823-95,active,
9093218d110d4a2a9b0cda552c3ddcfb,21,41,,Carnegie Europe,4,,9999,,13.5,688089718929-60,active,
908b04b8a91941369bd9fcb86e1f016e,14,21,KTM,KTM Motorrad AG,2,,9999,,0.5,603752516259-64,active,
908a51d06fb9430e9c23c5f23da45359,75,25,,GENERIS CAPITAL PARTNERS,2,,9999,,0.25,446806819909-90,active,
9088ddaab513480f92b06e490170c888,82,25,GVSt,Gesamtverband Steinkohle e. V.,2,100000,199999,,1.5,65376111996-22,active,2
9084873220b24ff5ab16cfd62daad0c0,74,63,Turku-Southwest,Turku-Southwest Finland European office,6,,9999,,0.25,549499813585-41,active,1
907d8f2969bf4c03a06377ee962bb8d9,21,25,UNION FLEURS,UNION FLEURS - The International Flower Trade Association,2,10000,24999,,1.25,14864192565-82,active,1
90638985bf7d44a3a9a1aaed57c38b01,14,13,SV,Shifting Values e.U.,1,10000,24999,,0.5,109753310769-82,active,1
9050cfb576c747a192c49bd5288b747b,108,13,,LAVASELLI MAURO,1,10000,24999,,3.25,743240412895-85,active,
9045db175c35439db8b00607635b2ade,108,31,A.I.M.A. ONLUS,associazione internazionale mondo animali,3,,9999,,6.25,327963813920-28,active,
902d3d7fdd92439780530ec08c45330e,58,42,UK,Univerzita Karlova v Praze,4,,9999,,2,523260613119-27,active,
90196ac94625419dae7f990c34fbf4b2,75,21,XEE,ELIOCITY SAS,2,,,,0.25,321125920116-22,,
9013ed4d251b4ba285c70675e9d1f7fb,127,26,CdM,Chambre des Métiers du Grand Duché du Luxembourg,2,,9999,,0.25,398653014515-96,active,
901344c25922494697a66c75939c49fe,82,11,Société de conseil,Sareika Unternehmensberatung,1,,,,2,839116719500-42,,
900eb2b50b604cd7a3d8b6ecd03ac9eb,75,25,UIPP,Union de l'Industrie de la Protection des Plantes,2,,9999,,0.25,492995915482-04,active,
9009b62b74a74c2f988dd78de14bb47a,21,31,DLI,Digital Leadership Institute,3,,,15000,2,448028717932-02,active,
90097792e13847889a2e11b070021432,108,13,StudioArgo,StudioArgo,1,,9999,,0.5,641560820220-37,active,
90074cef49c042c894c4c6f0cac70e0b,75,31,VdV,Association pour la défense du patrimoine et du paysage de la vallée de la Vingeanne,3,,9999,,0.25,336456712900-02,active,
90051adec22e4c1d9d2860297372190c,82,31,,Stiftung Mercator,3,,9999,,1,876602816224-14,active,
900317c6e9434cc794f07e8ea42291cf,107,31,CHEN,CHEN- patient fertility association,3,,,60000,2.25,052191019587-25,active,
8ffb727d0b344a2ab2954fdf23d365b3,59,31,REMDH,Réseau euro-méditerranéen des droits humains / Euro-mediterranean human rights network,3,,9999,,8,18343956476-47,active,7
8ffa6ab7e32149ed84bbf09bb8093313,233,31,CCBS,Centre for Cross Border Studies,3,200000,299999,,7,827761319411-28,active,
8fed0bd057f6484cbecca0f1b2f52e14,82,11,LC,Lejeune Consulting,1,,,40000,1,875755415821-18,active,1
8feb143afa814bed93f79a538f5f5434,108,11,BTP,BTP Europroject Consulting,1,25000,49999,,2.25,369455614857-94,active,
8fe2b3bdae28413d827c794853eb6cde,82,42,iDerm,Institut für interdisziplinäre dermatologische Prävention und Rehabilitation,4,,,50000,2,207163217386-11,active,
8fdcfd835fb64f14be6c3cffe3f4623c,234,21,GS,"The Goldman Sachs Group, Inc.",2,700000,799999,,1.75,701266814986-18,active,
8fdca7f3dbf24e059550176616bc13e6,209,31,AGP group,Grupo de Animación y Gestión de Proyectos,3,,,,1,32805682572-12,,
8fdb38ee7fbc4f4e9bba5719258ee2fe,75,26,O.N.C.D.,Conseil national de l'Ordre des chirurgiens-dentistes,2,,,50000,1,17758097980-76,active,1
8fd540b465bb42fbaa243e9460395cda,85,42,UEST,Unit of Environmental Science and Technology,4,,,,1,587973017924-04,,
8fd3a536fad24c8dbc80370cb9f7c31f,108,31,ARCS,ARCI CULTURA E SVILUPPO,3,,,,0.25,0609770269-37,,
8fd2cc687e45471e9d97100577cb0639,21,42,VUB PG Sport,Vrije Universiteit Brussel Sports Management,4,,,,2.5,243711817823-35,,
8fcf186434b540ad87af3a74621d13b1,21,31,EBC,European Brain Council,3,25000,49999,,4.5,31091478710-90,active,3
8fc3f55262304dec90cb71e4c476820b,234,21,Genzyme,Genzyme a SANOFI Company,2,400000,499999,,1,2946627525-90,active,
8fc27f98cf6443918dd590d4115d1b31,21,13,,Penrose DPA,1,,9999,,1,754456416972-42,active,1
8fb90ddf026848d98ad0b233a3f77db7,85,11,,OIAX-TECHNO LTD,1,,9999,,0.75,510930118190-44,active,
8fb86803b2ea4ba28d65ef1baaa247dd,234,25,INTA,International Trademark Association,2,,9999,,2.25,10141574843-32,active,3
8fb7d27704ef493f8fb2bce7d6ca141f,234,21,LanzaTech,LanzaTech UK Ltd,2,,9999,,0.75,569758814806-70,active,3
8fb49ed383124258bc22f715691bc28e,234,21,TI,Texas Instruments Incorporated,2,,9999,,1,07150813848-15,active,
